"municipality_code","date","cand_count","votes","age","win","win_count","total_votes","vote_share","D2201","A1301","A1303","A1801","A6103","A6104","A6105","A6106","F1101","I6100","I5101","I5102","I5211","I5212","E2501","E3501","unemployment","per.capita.income","student.per.school.1","student.per.school.2","A6108","D320101","D3202","A5103","A5104","livable","density","revenue.per.capita","F2201","F2211","population","number.of.health.centers","lat","lon","shutdown.0304","shutdown.0316","shutdown.0406","shutdown.0410","shutdown.0416","shutdown.0422","shutdown.0511","shutdown.0601","X2020.1.25","X2020.1.26","X2020.1.27","X2020.1.28","X2020.1.29","X2020.1.30","X2020.1.31","X2020.2.1","X2020.2.2","X2020.2.3","X2020.2.4","X2020.2.5","X2020.2.6","X2020.2.7","X2020.2.8","X2020.2.9","X2020.2.10","X2020.2.11","X2020.2.12","X2020.2.13","X2020.2.14","X2020.2.15","X2020.2.16","X2020.2.17","X2020.2.18","X2020.2.19","X2020.2.20","X2020.2.21","X2020.2.22","X2020.2.23","X2020.2.24","X2020.2.25","X2020.2.26","X2020.2.27","X2020.2.28","X2020.2.29","X2020.3.1","X2020.3.2","X2020.3.3","X2020.3.4","X2020.3.5","X2020.3.6","X2020.3.7","X2020.3.8","X2020.3.9","X2020.3.10","X2020.3.11","X2020.3.12","X2020.3.13","X2020.3.14","X2020.3.15","X2020.3.16","X2020.3.17","X2020.3.18","X2020.3.19","X2020.3.20","X2020.3.21","X2020.3.22","X2020.3.23","X2020.3.24","X2020.3.25","X2020.3.26","X2020.3.27","X2020.3.28","X2020.3.29","X2020.3.30","X2020.3.31","X2020.4.1","X2020.4.2","X2020.4.3","X2020.4.4","X2020.4.5","X2020.4.6","X2020.4.7","X2020.4.8","X2020.4.9","X2020.4.10","X2020.4.11","X2020.4.12","X2020.4.13","X2020.4.14","X2020.4.15","X2020.4.16","X2020.4.17","X2020.4.18","X2020.4.19","X2020.4.20","X2020.4.21","X2020.4.22","X2020.4.23","X2020.4.24","X2020.4.25","X2020.4.26","X2020.4.27","X2020.4.28","X2020.4.29","X2020.4.30","X2020.5.1","X2020.5.2","X2020.5.3","X2020.5.4","X2020.5.5","X2020.5.6","X2020.5.7","X2020.5.8","X2020.5.9","X2020.5.10","X2020.5.11","X2020.5.12","X2020.5.13","X2020.5.14","X2020.5.15","X2020.5.16","X2020.5.17","X2020.5.18","X2020.5.19","X2020.5.20","X2020.5.21","X2020.5.22","X2020.5.23","X2020.5.24","X2020.5.25","X2020.5.26","X2020.5.27","X2020.5.28","X2020.5.29","X2020.5.30","X2020.5.31","X2020.6.1","X2020.6.2","X2020.6.3","X2020.6.4","X2020.6.5","X2020.6.6","X2020.6.7","X2020.6.8","X2020.6.9","X2020.6.10","X2020.6.11","X2020.6.12","X2020.6.13","X2020.6.14","X2020.6.15","X2020.6.16","X2020.6.17","X2020.6.18","X2020.6.19","X2020.6.20","X2020.6.21","X2020.6.22","X2020.6.23","X2020.6.24","X2020.6.25","X2020.6.26","X2020.6.27","X2020.6.28","X2020.6.29","X2020.6.30","X2020.7.1","X2020.7.2","X2020.7.3","X2020.7.4","X2020.7.5","X2020.7.6","X2020.7.7","X2020.7.8","X2020.7.9","X2020.7.10","X2020.7.11","X2020.7.12","X2020.7.13","X2020.7.14","X2020.7.15","X2020.7.16","X2020.7.17","X2020.7.18","X2020.7.19","X2020.7.20","X2020.7.21","X2020.7.22","X2020.7.23","X2020.7.24","X2020.7.25","X2020.7.26","X2020.7.27","X2020.7.28","X2020.7.29","X2020.7.30","X2020.7.31","X2020.8.1","X2020.8.2","X2020.8.3","X2020.8.4","X2020.8.5","X2020.8.6","X2020.8.7","X2020.8.8","X2020.8.9","X2020.8.10","pref","pop.2020","number.of.neighbors","health.center.id","altitude","prec_mean","shine_mean","tmean_mean","commuters","date.0304","age.0304","win_count.0304","date.0316","age.0316","win_count.0316","date.0406","age.0406","win_count.0406","date.0410","age.0410","win_count.0410","date.0416","age.0416","win_count.0416","date.0422","age.0422","win_count.0422","date.0511","age.0511","win_count.0511","date.0601","age.0601","win_count.0601","tokyo_march"
39411,"2/12/17",1,NA,61,1,3,NA,NA,-1.897119985,0.110631688,0.415257163,0,0.171211598,0.002071108,-2.856435688,-7.278283817,0.493441491,0.000494234,0,0.000842744,0,0,0.044901457,0.022793488,0.037775446,7.771429423,4.473541744,4.204692619,-0.122167634,0.071663183,0.15061304,0.0260497,0.024678663,0.108870356,-1.221049809,7.018754527,0.208651399,0.270810614,8.653645315,1.609437912,32.81445984,132.7085485,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,5731,8,3961,33.5133,3139.498396,1745.594652,12.46363636,-1.464899833,"2/12/17",61,3,"2/12/17",61,3,"2/12/17",61,3,"2/12/17",61,3,"2/12/17",61,3,"2/12/17",61,3,"2/12/17",61,3,"2/12/17",61,3,NA
39412,"4/8/18",1,NA,64,1,2,NA,NA,-1.514127733,0.10037518,0.422683983,0,0.051486291,0.002712843,-3.036073383,-6.815466845,0.538297258,0.00145838,0.000114103,0.000798722,0.015346874,0.00108398,0.039116536,0.02202848,0.030238044,7.767067277,3.740641389,4.148411783,-0.005012542,0.1025197,0.302178176,0.025690206,0.028247602,0.129569658,-1.317239213,6.86453186,0.318222026,0.161985847,9.729669736,1.609437912,32.90249848,132.8515222,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,16809,7,3961,34.436,2836.4,1834.67285,13.64047218,-2.271052868,"4/8/18",64,2,"4/8/18",64,2,"4/8/18",64,2,"4/8/18",64,2,"4/8/18",64,2,"4/8/18",64,2,"4/8/18",64,2,"4/8/18",64,2,NA
39424,"3/19/17",2,2132,66,1,2,3909,0.545408033,-1.832581464,0.087536801,0.439646712,0,0.131305201,0.012757605,-2.796222033,-6.138119673,0.469283611,0.000557932,0.000191681,0.000383362,0.004792026,0,0.033610123,0.021154607,0.071518193,7.751641041,5.141663557,4.682131227,-0.084469157,0.080130621,0.218630344,0.020561487,0.031237643,0.207013794,-0.710590053,6.799151377,0.304504505,0.146396396,8.504918161,1.791759469,33.08405146,133.059439,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,4939,2,3954,35.1985,2250.06087,2174.057609,16.50978261,-1.575667217,"3/19/17",66,2,"3/19/17",66,2,"3/19/17",66,2,"3/19/17",66,2,"3/19/17",66,2,"3/19/17",66,2,"3/19/17",66,2,"3/19/17",66,2,NA
39427,"12/17/17",2,661,69,1,2,1235,0.535222672,-2.207274913,0.092121982,0.452986023,0,0.17407878,0.005717916,-2.135628755,-5.281933887,0.449174079,0.000607533,0,0.001250782,0,0.003752345,0.029392554,0.017635532,0.048090523,7.711886119,3.828641396,3.33220451,-0.059750004,0.048797212,0.173650033,0.016329197,0.037883736,0.132833548,-1.718488541,7.293163168,0.190193165,0.23922734,7.311886164,1.791759469,33.85143844,130.8465736,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,1498,3,3954,32.6608,2875.365,2046.97,14.93625,-1.198060625,"12/17/17",69,2,"12/17/17",69,2,"12/17/17",69,2,"12/17/17",69,2,"12/17/17",69,2,"12/17/17",69,2,"12/17/17",69,2,"12/17/17",69,2,NA
39428,"4/15/18",1,NA,47,1,3,NA,NA,-1.609437912,0.092359811,0.411696532,0,0.164215031,0.006151377,-2.592975057,-6.147131933,0.495141303,0.000344353,0,0.000702371,0,0,0.035549236,0.019018841,0.056175729,7.760916814,3.691376334,4.677490848,-0.098715973,0.067047113,0.253620854,0.029239246,0.024795592,0.210336411,-0.515754799,7.018384664,0.230064861,0.185616177,9.310909427,1.791759469,33.5686302,130.3581727,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,11058,2,3954,32.5083,2744.363636,1974.9125,15.06761364,-1.397861403,"4/15/18",47,3,"4/15/18",47,3,"4/15/18",47,3,"4/15/18",47,3,"4/15/18",47,3,"4/15/18",47,3,"4/15/18",47,3,"4/15/18",47,3,NA
40100,"1/27/19",3,196684,65,1,4,262462,0.749380863,-0.314710745,0.124258545,0.288280491,0.899351494,0.186505369,0.008071479,-1.578334619,-4.475297879,0.45684843,0.003428413,9.47e-05,0.000993732,0.019839255,0.001447414,0.051157244,0.025922265,0.054808932,8.044602154,5.884959586,5.84116639,0.022739487,0.28300442,0.439926805,0.042866931,0.045170435,0.603455636,2.966897927,6.361159165,0.007646498,0.236106694,13.76485075,0,33.04608334,130.4689842,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,950602,10,4015,32.7742,1801.137204,1840.172903,15.45526882,-0.886052529,"1/27/19",65,4,"1/27/19",65,4,"1/27/19",65,4,"1/27/19",65,4,"1/27/19",65,4,"1/27/19",65,4,"1/27/19",65,4,"1/27/19",65,4,NA
40130,"11/18/18",2,285435,44,1,3,379872,0.751397839,-0.116533816,0.129931415,0.202986194,0.96607354,0.222532806,0.008147238,-1.133404139,-4.114777668,0.457391103,0.003978417,7.59e-05,0.001016978,0.014263852,0.001205985,0.05405786,0.025300421,0.050987597,8.171810846,6.332991554,6.164264289,0.102556588,0.337987979,0.547264003,0.073494263,0.069510936,0.677196762,3.803651303,6.341572806,0.006201574,0.138517282,14.25649016,-1.945910149,33.30538867,130.5671026,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1554229,12,4008,32.7354,1791.873101,1815.358228,15.6971519,-0.563973637,"11/18/18",44,3,"11/18/18",44,3,"11/18/18",44,3,"11/18/18",44,3,"11/18/18",44,3,"11/18/18",44,3,"11/18/18",44,3,"11/18/18",44,3,NA
40202,"11/17/19",3,17414,60,1,1,34275,0.508067104,-0.673344553,0.108435583,0.345449898,0.826354806,0.062542604,0.046813224,-2.645742887,-2.482047755,0.433256646,0.003457481,0.000205871,0.001020776,0.037760126,0.003405445,0.046812939,0.024117596,0.057997522,7.897021726,5.649530051,5.628340279,0.044016885,0.26298755,0.361350215,0.025453126,0.02916486,0.785021486,2.650219912,6.158052325,0.020606288,0.247567748,11.64032434,2.079441542,33.75116978,130.7459046,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,113587,3,4074,32.7016,1830.592105,2076.864474,15.98684211,-1.332324012,"11/17/19",60,1,"11/17/19",60,1,"11/17/19",60,1,"11/17/19",60,1,"11/17/19",60,1,"11/17/19",60,1,"11/17/19",60,1,"11/17/19",60,1,NA
40203,"1/21/18",3,42790,56,1,1,85712,0.499229979,-0.415515444,0.135060679,0.250387454,0.617401954,0.112670414,0.040456145,-2.149788136,-3.438195659,0.487814889,0.005915906,0.000110944,0.001027863,0.021976695,0.002541922,0.056198385,0.02723513,0.047245313,8.043391813,5.902749592,6.032846385,-0.005012542,0.311690228,0.420447165,0.038417311,0.039224206,0.841885545,2.58863076,6.065621557,0.054886751,0.193491868,12.62908621,0,33.61353468,130.6609731,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,305311,12,4042,32.7451,1885.374299,1930.278037,15.7546729,-1.198151696,"1/21/18",56,1,"1/21/18",56,1,"1/21/18",56,1,"1/21/18",56,1,"1/21/18",56,1,"1/21/18",56,1,"1/21/18",56,1,"1/21/18",56,1,NA
40204,"4/21/19",2,14111,67,1,1,25725,0.548532556,-0.579818495,0.130455325,0.313950233,0.469989151,0.2054562,0.002712351,-1.354705354,-6.476027861,0.447520386,0.002387259,0.000104985,0.001172333,0.017130059,0.000822383,0.055460646,0.022860565,0.061116759,7.907746278,5.657262459,5.783055656,0.049742092,0.271461052,0.356460136,0.037813276,0.03751387,0.658031088,2.218495726,6.059786246,0.017741868,0.27445754,10.94443542,1.945910149,33.63160651,130.799595,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,56638,6,4077,32.7598,1887.242105,1800.408772,15.00350877,-0.759935106,"4/21/19",67,1,"4/21/19",67,1,"4/21/19",67,1,"4/21/19",67,1,"4/21/19",67,1,"4/21/19",67,1,"4/21/19",67,1,"4/21/19",67,1,NA
40205,"2/26/17",3,26320,60,1,1,45482,0.578690471,-0.693147181,0.126507983,0.288123519,0.384704133,0.139741068,0.00390256,-1.866411994,-5.511031238,0.458210088,0.004166282,0.000100153,0.001001533,0.021802606,0.002018474,0.053169718,0.027084851,0.070991618,7.939076749,5.837730447,5.674182005,0.014888612,0.207282894,0.304474424,0.034681633,0.037193222,0.502477099,1.796623919,6.252656791,0.022010005,0.221300591,11.76122201,1.945910149,33.14818396,130.4096397,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,128184,13,4077,32.5624,1869.314721,1795.806599,14.9071066,-1.196177499,"2/26/17",60,1,"2/26/17",60,1,"2/26/17",60,1,"2/26/17",60,1,"2/26/17",60,1,"2/26/17",60,1,"2/26/17",60,1,"2/26/17",60,1,NA
40206,"4/21/19",2,13770,62,1,2,25672,0.53638205,-0.867500568,0.129600958,0.319564006,0.385376024,0.16960839,0.002766252,-1.350466547,-5.811368099,0.433558349,0.003618548,0.000143906,0.001048455,0.043048332,0.002651975,0.054293929,0.023980166,0.081468432,7.864583273,5.668730837,4.9698133,0.086177696,0.181645509,0.308612444,0.033188883,0.040751698,0.709990834,2.174626724,6.374147308,0.015914157,0.229018713,10.76911637,2.079441542,33.1987696,130.7019995,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,47530,7,4065,33.0629,1810.509804,1818.198039,15.18823529,-0.83368356,"4/21/19",62,2,"4/21/19",62,2,"4/21/19",62,2,"4/21/19",62,2,"4/21/19",62,2,"4/21/19",62,2,"4/21/19",62,2,"4/21/19",62,2,NA
